controller,error_provider,route_shape,route_min_length_m,route_length_tolerance,noise_lateral_std,noise_heading_std_deg,time,x,y,speed,speed_error,e_y,e_psi,abs_e_y,abs_e_psi,steer,steer_delta,throttle,brake,target_speed,route_index,closest_route_index,route_error,road_option,target_x,target_y,target_yaw,lqr_q_ey,lqr_q_ey_dot,lqr_q_epsi,lqr_q_epsi_dot,lqr_r,lqr_kp_long,lqr_ki_long,lqr_kd_long,lqr_max_steer,lqr_max_steer_rate,mpc_horizon,mpc_q_y,mpc_q_psi,mpc_r_steer,mpc_r_steer_rate,mpc_kp_long,mpc_ki_long,mpc_kd_long,mpc_max_steer,mpc_max_steer_rate,pid_lat_kp,pid_lat_ki,pid_lat_kd,pid_long_kp,pid_long_ki,pid_long_kd,pid_max_throttle,pid_max_brake
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,19.31526792794466,76.42601013183594,13.396319389343262,9.676757868415937,4.2121310204729525,9.644434023568446e-06,-4.527373853591143e-06,9.644434023568446e-06,4.527373853591143e-06,-3.2216445106314495e-05,-0.0003614106281020213,1.0,0.0,13.88888888888889,17,12,5.350759506225586,RoadOption.STRAIGHT,66.07528686523438,13.367570877075195,3.144371129555073,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,19.36526792868972,75.93074035644531,13.39492130279541,10.056446990105487,3.8324418987834026,3.163218862080319e-05,1.8375811521309515e-05,3.163218862080319e-05,1.8375811521309515e-05,-0.00026046871789731085,-0.00022825227279099636,1.0,0.0,13.88888888888889,18,12,4.855487823486328,RoadOption.STRAIGHT,65.0752944946289,13.364791870117188,3.144371129555073,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,19.415267929434776,75.41679382324219,13.393500328063965,10.424853079656621,3.464035809232268,2.599868300639553e-05,6.924218833859186e-06,2.599868300639553e-05,6.924218833859186e-06,-0.00011968122271355242,0.00014078749518375844,1.0,0.0,13.88888888888889,18,13,5.341543197631836,RoadOption.STRAIGHT,65.0752944946289,13.364791870117188,3.144371129555073,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,19.465267930179834,74.88492584228516,13.392044067382812,10.778320061304605,3.1105688275842844,4.4732426521670865e-06,-1.6777914867205368e-05,4.4732426521670865e-06,1.6777914867205368e-05,0.00014950583863537759,0.00026918706134893,1.0,0.0,13.88888888888889,19,13,4.809673309326172,RoadOption.STRAIGHT,64.07530212402344,13.36201286315918,3.144371129555073,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,19.515267930924892,74.33562469482422,13.39052677154541,11.123678253455216,2.7652106354336734,-4.999887720097407e-06,-2.024002428502314e-05,4.999887720097407e-06,2.024002428502314e-05,0.00019196206994820386,4.2456231312826276e-05,1.0,0.0,13.88888888888889,19,14,5.260365962982178,RoadOption.STRAIGHT,64.07530212402344,13.36201286315918,3.144371129555073,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,19.56526793166995,73.76927947998047,13.38894271850586,11.462578735454635,2.4263101534342546,5.4724946008805064e-06,-2.6631610907656977e-06,5.4724946008805064e-06,2.6631610907656977e-06,-8.246739525930025e-06,-0.00020020880947413389,1.0,0.0,13.88888888888889,20,14,4.694018363952637,RoadOption.STRAIGHT,63.0753059387207,13.359233856201172,3.144371129555073,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,19.61526793241501,73.18611145019531,13.387309074401855,11.797040553407092,2.0918483354817976,1.8248984245515174e-05,1.145159268745033e-05,1.8248984245515174e-05,1.145159268745033e-05,-0.0001643441355554387,-0.00015609739602950867,0.9037548303604126,0.0,13.88888888888889,20,15,5.110844135284424,RoadOption.STRAIGHT,63.0753059387207,13.359233856201172,3.144371129555073,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,19.665267933160067,72.58650970458984,13.385645866394043,12.119298131124182,1.769590757764707,1.54736767730701e-05,4.793689962312442e-06,1.54736767730701e-05,4.793689962312442e-06,-7.582239777548239e-05,8.852173777995631e-05,0.725045382976532,0.0,13.88888888888889,21,15,4.511240482330322,RoadOption.STRAIGHT,62.07530975341797,13.356456756591797,3.144371129555073,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,19.715267933905125,71.97169494628906,13.383950233459473,12.408451056861722,1.4804378320271674,2.330394346345549e-06,-1.1185276578729031e-05,2.330394346345549e-06,1.1185276578729031e-05,0.00011243583867326379,0.00018825823644874617,0.5912792086601257,0.0,13.88888888888889,22,16,4.896427154541016,RoadOption.STRAIGHT,61.075313568115234,13.353677749633789,3.144371129555073,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,19.765267934650183,71.34406280517578,13.382211685180664,12.640945710131453,1.2479431787574367,-1.6031124841411198e-06,-1.3315805450275775e-05,1.6031124841411198e-06,1.3315805450275775e-05,0.00012972777767572552,1.729193900246173e-05,0.5197723507881165,0.0,13.88888888888889,22,17,5.268796443939209,RoadOption.STRAIGHT,61.075313568115234,13.353677749633789,3.144371129555073,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,19.81526793539524,70.70671844482422,13.380430221557617,12.811186810016926,1.0777020788719636,9.009925804300337e-06,2.663161087212984e-07,9.009925804300337e-06,2.663161087212984e-07,-3.8508074794663116e-05,-0.00016823585247038864,0.49233192205429077,0.0,13.88888888888889,23,17,4.6314496994018555,RoadOption.STRAIGHT,60.0753173828125,13.350898742675781,3.144371129555073,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,19.8652679361403,70.0625228881836,13.378632545471191,12.928414047770499,0.9604748411183905,1.6254466294858896e-05,7.989483270520736e-06,1.6254466294858896e-05,7.989483270520736e-06,-0.0001252501824637875,-8.674210766912438e-05,0.4856122136116028,0.0,13.88888888888889,24,18,4.987247943878174,RoadOption.STRAIGHT,59.075321197509766,13.348119735717773,3.144371129555073,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,19.915267936885357,69.41371154785156,13.376835823059082,13.006511446941808,0.8823774419470816,9.720508603795752e-06,2.663161087212984e-07,9.720508603795752e-06,2.663161087212984e-07,-1.6479827536386438e-05,0.00010877035492740106,0.4857095777988434,0.0,13.88888888888889,24,19,5.338429927825928,RoadOption.STRAIGHT,59.075321197509766,13.348119735717773,3.144371129555073,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,19.965267937630415,68.76094818115234,13.376298904418945,13.056805482943203,0.8320834059456867,-0.001267047915545218,0.0002463424008318782,0.001267047915545218,0.0002463424008318782,0.0021586453076452017,0.002175125135181588,0.48902565240859985,0.0,13.88888888888889,25,19,4.685669422149658,RoadOption.STRAIGHT,58.07532501220703,13.345342636108398,3.144371129555073,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,20.015267938375473,68.10778045654297,13.371926307678223,13.092391892351376,0.7964969965375133,0.0012901890181950433,0.0005427522301584276,0.0012901890181950433,0.0005427522301584276,-0.009886960498988628,-0.01204560580663383,0.4851597547531128,0.0,13.88888888888889,25,20,5.032491207122803,RoadOption.STRAIGHT,58.07532501220703,13.345342636108398,3.144371129555073,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,20.06526793912053,67.45266723632812,13.370575904846191,13.115483285935088,0.773405602953801,0.0008203726428080965,-1.1185276578729031e-05,0.0008203726428080965,1.1185276578729031e-05,-0.0017691481625661254,0.008117812336422503,0.4863094985485077,0.0,13.88888888888889,26,20,4.377376079559326,RoadOption.STRAIGHT,57.07532501220703,13.34256362915039,-3.1388139113084046,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,20.11526793986559,66.79652404785156,13.369749069213867,13.129921588476776,0.7589673004121131,-0.00017449774828035176,-0.0008210525640715005,0.00017449774828035176,0.0008210525640715005,0.00911095179617405,0.010880099958740175,0.4880495071411133,0.0,13.88888888888889,27,21,4.721233367919922,RoadOption.STRAIGHT,56.0753288269043,13.339784622192383,-3.1388139113084046,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,20.165267940610647,66.14025115966797,13.368871688842773,13.142290252892032,0.7465986359968575,-0.001121091304025575,-0.000657534473140764,0.001121091304025575,0.000657534473140764,0.009632346220314503,0.0005213944241404533,0.48323461413383484,0.0,13.88888888888889,27,22,5.0649614334106445,RoadOption.STRAIGHT,56.0753288269043,13.339784622192383,-3.1388139113084046,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,20.215267941355705,65.48303985595703,13.364791870117188,13.14547555976296,0.7434133291259286,0.0011326682116343835,0.0002892192943821925,0.0011326682116343835,0.0002892192943821925,-0.007893543690443039,-0.01752588991075754,0.49221932888031006,0.0,13.88888888888889,28,22,4.407742023468018,RoadOption.STRAIGHT,55.07533264160156,13.337007522583008,-3.1388139113084046,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,20.265267942100763,64.82522583007812,13.361929893493652,13.150611344448386,0.7382775444405034,0.002166381239328583,0.0006010754580305644,0.002166381239328583,0.0006010754580305644,-0.012760438956320286,-0.004866895265877247,0.48676905035972595,0.0,13.88888888888889,29,23,4.749921798706055,RoadOption.STRAIGHT,54.07533645629883,13.334230422973633,-3.1388139113084046,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,20.31526794284582,64.1675796508789,13.361103057861328,13.151479369777148,0.7374095191117416,0.0011654274887437765,-0.0005869607042541247,0.0011654274887437765,0.0005869607042541247,0.003264087252318859,0.016024526208639145,0.4913969933986664,0.0,13.88888888888889,29,24,5.092275619506836,RoadOption.STRAIGHT,54.07533645629883,13.334230422973633,-3.1388139113084046,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,20.36526794359088,63.50983810424805,13.360360145568848,13.156993711783132,0.7318951771057574,8.082018631665536e-05,-0.0013403689766366966,8.082018631665536e-05,0.0013403689766366966,0.013270284980535507,0.010006197728216648,0.48251861333847046,0.0,13.88888888888889,30,24,4.434534072875977,RoadOption.STRAIGHT,53.075340270996094,13.331451416015625,-3.1388139113084046,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,20.415267944335938,62.85203552246094,13.358298301696777,13.155493770614745,0.733395118274144,0.0003163426893915255,-0.000638892345509845,0.0003163426893915255,0.000638892345509845,0.0044595845974981785,-0.008810700383037329,0.4918368458747864,0.0,13.88888888888889,31,25,4.77672815322876,RoadOption.STRAIGHT,52.07534408569336,13.328672409057617,-3.1388139113084046,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,20.465267945080996,62.194129943847656,13.355582237243652,13.160789721753162,0.7280991671357278,0.0012052635567603633,0.0005893575492348369,0.0012052635567603633,0.0005893575492348369,-0.00994069129228592,-0.014400275889784098,0.4805043637752533,0.0,13.88888888888889,31,26,5.118821620941162,RoadOption.STRAIGHT,52.07534408569336,13.328672409057617,-3.1388139113084046,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,20.515267945826054,61.53621292114258,13.35366439819336,13.156951356828504,0.7319375320603854,0.0012949157069015848,0.0006114617862822413,0.0012949157069015848,0.0006114617862822413,-0.008954857476055622,0.000985833816230297,0.493768572807312,0.0,13.88888888888889,32,26,4.460902214050293,RoadOption.STRAIGHT,51.075347900390625,13.32589340209961,-3.1388139113084046,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,20.56526794657111,60.87744140625,13.354304313659668,13.167514606879406,0.7213742820094833,-0.0011758193190609355,-0.00042131208445050916,0.0011758193190609355,0.00042131208445050916,0.009855585172772408,0.01881044264882803,0.4704021215438843,0.0,13.88888888888889,33,27,4.802135467529297,RoadOption.STRAIGHT,50.07535171508789,13.323116302490234,-3.1388139113084046,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,20.61526794731617,60.21943664550781,13.351458549499512,13.164116585988918,0.7247723028999715,-0.00015685022502404979,-0.0007853662054642108,0.00015685022502404979,0.0007853662054642108,0.007771987933665514,-0.0020835972391068935,0.4888416826725006,0.0,13.88888888888889,33,28,5.144124984741211,RoadOption.STRAIGHT,50.07535171508789,13.323116302490234,-3.1388139113084046,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,20.665267948061228,59.56143569946289,13.348949432373047,13.167122536784591,0.7217663521042983,0.0005238445175079712,-3.408846195274151e-05,0.0005238445175079712,3.408846195274151e-05,-0.0021969981025904417,-0.009968986036255956,0.4794199466705322,0.0,13.88888888888889,34,28,4.486119747161865,RoadOption.STRAIGHT,49.075355529785156,13.320335388183594,-3.1388139113084046,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,20.715267948806286,58.90333938598633,13.346868515014648,13.160778285546591,0.7281106033422979,0.0007777153615059137,0.00047777109956026464,0.0007777153615059137,0.00047777109956026464,-0.007112788502126932,-0.0049157903995364904,0.4944726526737213,0.0,13.88888888888889,35,29,4.828020095825195,RoadOption.STRAIGHT,48.07536315917969,13.317556381225586,-3.1388139113084046,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,20.765267949551344,58.24521255493164,13.345460891723633,13.164460603849092,0.7244282850397976,0.0003563025958640536,0.00010705907582142515,0.0003563025958640536,0.00010705907582142515,-0.0013450176920741796,0.0057677708100527525,0.4802369177341461,0.0,13.88888888888889,35,30,5.169891834259033,RoadOption.STRAIGHT,48.07536315917969,13.317556381225586,-3.1388139113084046,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,20.815267950296402,57.58798599243164,13.34520435333252,13.158530660431111,0.7303582284577779,-0.0012134208908914854,-0.0005869607042532365,0.0012134208908914854,0.0005869607042532365,0.010314466431736946,0.011659484123811126,0.4954104423522949,0.0,13.88888888888889,36,30,4.512669086456299,RoadOption.STRAIGHT,47.07536315917969,13.314777374267578,-3.1388139113084046,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,20.86526795104146,56.92927169799805,13.34168529510498,13.163253353961657,0.7256355349272319,0.0004749607211403436,-0.0001805623219071073,0.0004749607211403436,0.0001805623219071073,-0.0007598494994454086,-0.011074315931182355,0.47968176007270813,0.0,13.88888888888889,37,31,4.853945732116699,RoadOption.STRAIGHT,46.07537078857422,13.312000274658203,-3.1388139113084046,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,20.915267951786518,56.27105712890625,13.339423179626465,13.159133037784171,0.7297558511047182,0.0009077930429792613,0.0003549993733078516,0.0009077930429792613,0.0003549993733078516,-0.006656408775597811,-0.005896559276152402,0.49278777837753296,0.0,13.88888888888889,37,32,5.195727348327637,RoadOption.STRAIGHT,46.07537078857422,13.312000274658203,-3.1388139113084046,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,20.965267952531576,55.61292266845703,13.337904930114746,13.16411671044793,0.7247721784409595,0.0005972529945666698,9.32106381528186e-05,0.0005972529945666698,9.32106381528186e-05,-0.0022086394019424915,0.004447769373655319,0.478880912065506,0.0,13.88888888888889,38,32,4.537590980529785,RoadOption.STRAIGHT,45.07537078857422,13.309221267700195,-3.1388139113084046,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,21.015267953276634,54.954837799072266,13.336705207824707,13.159905941216284,0.7289829476726055,-3.0036027622509093e-05,-0.0004607268685834498,3.0036027622509093e-05,0.0004607268685834498,0.00515755033120513,0.007366189733147621,0.49244236946105957,0.0,13.88888888888889,39,33,4.879505634307861,RoadOption.STRAIGHT,44.07537841796875,13.306442260742188,-3.1388139113084046,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,21.065267954021692,54.29669952392578,13.335043907165527,13.164902634625381,0.723986254263508,-0.00019971154588292392,-0.00043089946437468996,0.00019971154588292392,0.00043089946437468996,0.004709040280431509,-0.0004485100507736206,0.4783957004547119,0.0,13.88888888888889,39,34,5.221364974975586,RoadOption.STRAIGHT,44.07537841796875,13.306442260742188,-3.1388139113084046,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,21.11526795476675,53.638587951660156,13.332829475402832,13.160487678790666,0.7284012100982231,0.0001859915692105918,0.00013289173839492463,0.0001859915692105918,0.00013289173839492463,-0.002258443972095847,-0.006967484252527356,0.4923386871814728,0.0,13.88888888888889,40,34,4.5632500648498535,RoadOption.STRAIGHT,43.07537841796875,13.30366325378418,-3.1388139113084046,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,21.16526795551181,52.98042678833008,13.330718994140625,13.165389903753892,0.7234989851349969,0.00046732806076565415,0.00042131208445050916,0.00046732806076565415,0.00042131208445050916,-0.005425320006906986,-0.003166876034811139,0.4782167375087738,0.0,13.88888888888889,41,35,4.905081748962402,RoadOption.STRAIGHT,42.07538604736328,13.300886154174805,-3.1388139113084046,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,21.215267956256866,52.32229232788086,13.329140663146973,13.16079242980392,0.7280964590849699,0.0002166117386620276,7.483482663150909e-05,0.0002166117386620276,7.483482663150909e-05,-0.0007548957364633679,0.004670424270443618,0.49237483739852905,0.0,13.88888888888889,41,36,5.246949195861816,RoadOption.STRAIGHT,42.07538604736328,13.300886154174805,-3.1388139113084046,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,21.265267957001925,51.66411590576172,13.327730178833008,13.165613796014163,0.7232750928747258,-0.0002018096919715294,-0.0003611246438146587,0.0002018096919715294,0.0003611246438146587,0.004573050886392593,0.005327946622855961,0.4781794250011444,0.0,13.88888888888889,42,36,4.588771343231201,RoadOption.STRAIGHT,41.07538986206055,13.298107147216797,-3.1388139113084046,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,21.315267957746983,51.00597381591797,13.32591438293457,13.160936705591748,0.7279521832971412,-0.000213197084989852,-0.0002668487412260667,0.000213197084989852,0.0002668487412260667,0.0030842649284750223,-0.001488785957917571,0.49238380789756775,0.0,13.88888888888889,43,37,4.9306230545043945,RoadOption.STRAIGHT,40.07539367675781,13.295328140258789,-3.1388139113084046,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,21.36526795849204,50.34779739379883,13.323718070983887,13.165690928396979,0.7231979604919108,0.00015394856358119137,0.0001866875924148026,0.00015394856358119137,0.0001866875924148026,-0.0026165784802287817,-0.005700843408703804,0.47821369767189026,0.0,13.88888888888889,43,38,5.272447109222412,RoadOption.STRAIGHT,40.07539367675781,13.295328140258789,-3.1388139113084046,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,21.4152679592371,49.68964385986328,13.321699142456055,13.161007941182339,0.7278809477065504,0.0003440325980747696,0.0003355582973498805,0.0003440325980747696,0.0003355582973498805,-0.004193098749965429,-0.0015765202697366476,0.49234816431999207,0.0,13.88888888888889,44,38,4.614290237426758,RoadOption.STRAIGHT,39.07539749145508,13.292549133300781,-3.1388139113084046,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
