controller,error_provider,route_shape,route_min_length_m,route_length_tolerance,noise_lateral_std,noise_heading_std_deg,time,x,y,speed,speed_error,e_y,e_psi,abs_e_y,abs_e_psi,steer,steer_delta,throttle,brake,target_speed,route_index,closest_route_index,route_error,road_option,target_x,target_y,target_yaw,lqr_q_ey,lqr_q_ey_dot,lqr_q_epsi,lqr_q_epsi_dot,lqr_r,lqr_kp_long,lqr_ki_long,lqr_kd_long,lqr_max_steer,lqr_max_steer_rate,pid_lat_kp,pid_lat_ki,pid_lat_kd,pid_long_kp,pid_long_ki,pid_long_kd
lqr,ground_truth,curvy,700.0,0.05,0.1,1.0,13.422533061355352,-45.31139373779297,-1.7450752258300781,1.2490139914871434,7.08431934184619,-0.0055675635812107785,0.0009684585304077231,0.0055675635812107785,0.0009684585304077231,0.0020393605809658766,0.002302902634255588,1.0,0.0,8.333333333333334,11,6,5.951267242431641,RoadOption.STRAIGHT,-45.35251235961914,-12.69290542602539,4.710376695865026,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,curvy,700.0,0.05,0.1,1.0,13.47253306210041,-45.311527252197266,-1.8253332376480103,1.8855495260055524,6.447783807327782,-0.0053973104462113446,0.0009450227128144917,0.0053973104462113446,0.0009450227128144917,0.002239866415038705,0.0002005058340728283,1.0,0.0,8.333333333333334,11,6,5.87091588973999,RoadOption.STRAIGHT,-45.35251235961914,-12.69290542602539,4.710376695865026,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,curvy,700.0,0.05,0.1,1.0,13.522533062845469,-45.31170654296875,-1.937812328338623,2.4805910789377097,5.852742254395624,-0.0051508805783617405,0.0010219880683179916,0.0051508805783617405,0.0010219880683179916,0.0019134291214868426,-0.00032643729355186224,1.0,0.0,8.333333333333334,11,6,5.758370876312256,RoadOption.STRAIGHT,-45.35251235961914,-12.69290542602539,4.710376695865026,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,curvy,700.0,0.05,0.1,1.0,13.572533063590527,-45.31194305419922,-2.0763397216796875,2.9610184213542663,5.372314911979068,-0.004863081177007483,0.0011282481958119206,0.004863081177007483,0.0011282481958119206,0.0013924099039286375,-0.0005210192175582051,1.0,0.0,8.333333333333334,11,6,5.6198015213012695,RoadOption.STRAIGHT,-45.35251235961914,-12.69290542602539,4.710376695865026,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,curvy,700.0,0.05,0.1,1.0,13.622533064335585,-45.31222915649414,-2.237126111984253,3.3836574483090636,4.94967588502427,-0.004540624952538087,0.0012230567306188433,0.004540624952538087,0.0012230567306188433,0.0005664085038006306,-0.0008260014001280069,1.0,0.0,8.333333333333334,11,6,5.458992004394531,RoadOption.STRAIGHT,-45.35251235961914,-12.69290542602539,4.710376695865026,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,curvy,700.0,0.05,0.1,1.0,13.672533065080643,-45.3126106262207,-2.4179930686950684,3.7723899414218587,4.560943391911476,-0.004237533032714777,0.0012816462746005897,0.004237533032714777,0.0012816462746005897,-0.00015940668527036905,-0.0007258151890709996,1.0,0.0,8.333333333333334,11,6,5.278111934661865,RoadOption.STRAIGHT,-45.35251235961914,-12.69290542602539,4.710376695865026,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,curvy,700.0,0.05,0.1,1.0,13.7225330658257,-45.313079833984375,-2.6176857948303223,4.141381448579381,4.191951884753953,-0.0039509253280128175,0.0012911004964704098,0.0039509253280128175,0.0012911004964704098,-0.0008911730838008225,-0.0007317663985304534,1.0,0.0,8.333333333333334,11,6,5.078412055969238,RoadOption.STRAIGHT,-45.35251235961914,-12.69290542602539,4.710376695865026,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,curvy,700.0,0.05,0.1,1.0,13.772533066570759,-45.31367492675781,-2.8354644775390625,4.498585386762652,3.8347479465706815,-0.003721748637391945,0.0012432967549038665,0.003721748637391945,0.0012432967549038665,-0.0013723388547077775,-0.000481165770906955,1.0,0.0,8.333333333333334,12,6,4.860629081726074,RoadOption.STRAIGHT,-45.35345458984375,-13.689193725585938,4.712498169989383,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,curvy,700.0,0.05,0.1,1.0,13.822533067315817,-45.31439208984375,-3.0708816051483154,4.848567595696402,3.4847657376369323,-0.01273149125223624,0.0029553098616608153,0.01273149125223624,0.0029553098616608153,0.008334563113749027,0.009706901968456805,1.0,0.0,8.333333333333334,12,7,5.628381729125977,RoadOption.STRAIGHT,-45.35345458984375,-13.689193725585938,4.712498169989383,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,curvy,700.0,0.05,0.1,1.0,13.872533068060875,-45.314579010009766,-3.323662042617798,5.193484904891998,3.1398484284413355,-0.011503359936725376,0.0033756898397299118,0.011503359936725376,0.0033756898397299118,0.004186427220702171,-0.004148135893046856,1.0,0.0,8.333333333333334,12,7,5.375601768493652,RoadOption.STRAIGHT,-45.35345458984375,-13.689193725585938,4.712498169989383,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,curvy,700.0,0.05,0.1,1.0,13.922533068805933,-45.31453323364258,-3.5933313369750977,5.506814024644961,2.826519308688373,-0.00994799300463357,0.0038786278115914286,0.00994799300463357,0.0038786278115914286,-0.0002932642528321594,-0.004479691473534331,1.0,0.0,8.333333333333334,12,7,5.105933666229248,RoadOption.STRAIGHT,-45.35345458984375,-13.689193725585938,4.712498169989383,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,curvy,700.0,0.05,0.1,1.0,13.972533069550991,-45.31468963623047,-3.8712804317474365,5.619334389069388,2.7139989442639463,-0.008548452072133502,0.004133359169857798,0.008548452072133502,0.004133359169857798,-0.003532296745106578,-0.0032390324922744185,1.0,0.0,8.333333333333334,13,7,4.827985763549805,RoadOption.STRAIGHT,-45.352298736572266,-14.685481071472168,4.714619111481523,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,curvy,700.0,0.05,0.1,1.0,14.02253307029605,-45.31517791748047,-4.15622091293335,5.768443178876612,2.564890154456722,-0.00743960938624345,0.004055594866027246,0.00743960938624345,0.004055594866027246,-0.005241095554083586,-0.0017087988089770079,1.0,0.0,8.333333333333334,13,8,5.5430450439453125,RoadOption.STRAIGHT,-45.352298736572266,-14.685481071472168,4.714619111481523,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,curvy,700.0,0.05,0.1,1.0,14.072533071041107,-45.31604766845703,-4.452476978302002,6.038314236887318,2.2950190964460155,-0.006650924426979916,0.003609249067329845,0.006650924426979916,0.003609249067329845,-0.005585007835179567,-0.0003439122810959816,1.0,0.0,8.333333333333334,13,8,5.246788501739502,RoadOption.STRAIGHT,-45.352298736572266,-14.685481071472168,4.714619111481523,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,curvy,700.0,0.05,0.1,1.0,14.122533071786165,-45.317264556884766,-4.762436866760254,6.288120137148134,2.0452131961852,-0.0061326583637114455,0.0030244188919485993,0.0061326583637114455,0.0030244188919485993,-0.004938166122883558,0.0006468417122960091,0.9773602485656738,0.0,8.333333333333334,14,8,4.936826229095459,RoadOption.STRAIGHT,-45.34901428222656,-15.681763648986816,4.716740052973662,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,curvy,700.0,0.05,0.1,1.0,14.172533072531223,-45.31886291503906,-5.092762470245361,6.727839541045906,1.6054937922874277,-0.00588362150612573,0.002637861059723523,0.00588362150612573,0.002637861059723523,-0.004157140385359526,0.0007810257375240326,0.4856327772140503,0.0,8.333333333333334,14,9,5.606495380401611,RoadOption.STRAIGHT,-45.34901428222656,-15.681763648986816,4.716740052973662,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,curvy,700.0,0.05,0.1,1.0,14.222533073276281,-45.32058334350586,-5.43739652633667,6.995907134086468,1.337426199246866,-0.005674783842615157,0.0021074925286344026,0.005674783842615157,0.0021074925286344026,-0.0028973189182579517,0.001259821467101574,0.5307745337486267,0.0,8.333333333333334,14,9,5.261857032775879,RoadOption.STRAIGHT,-45.34901428222656,-15.681763648986816,4.716740052973662,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,curvy,700.0,0.05,0.1,1.0,14.27253307402134,-45.322410583496094,-5.794700622558594,7.238701209810752,1.0946321235225822,-0.005501829963122311,0.001669402529316244,0.005501829963122311,0.001669402529316244,-0.0017301976913586259,0.0011671212268993258,0.4154263436794281,0.0,8.333333333333334,15,9,4.904548645019531,RoadOption.STRAIGHT,-45.343605041503906,-16.678037643432617,4.718860994465801,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
