controller,error_provider,route_shape,route_min_length_m,route_length_tolerance,noise_lateral_std,noise_heading_std_deg,time,x,y,speed,speed_error,e_y,e_psi,abs_e_y,abs_e_psi,steer,steer_delta,throttle,brake,target_speed,speed_plan_risk,speed_plan_reason,route_index,closest_route_index,route_error,road_option,target_x,target_y,target_yaw,lqr_q_ey,lqr_q_ey_dot,lqr_q_epsi,lqr_q_epsi_dot,lqr_r,lqr_kp_long,lqr_ki_long,lqr_kd_long,lqr_max_steer,lqr_max_steer_rate,lqr_derivative_alpha,lqr_curvature_alpha,lqr_feedforward_gain,mpc_horizon,mpc_q_y,mpc_q_psi,mpc_r_steer,mpc_r_steer_rate,mpc_kp_long,mpc_ki_long,mpc_kd_long,mpc_max_steer,mpc_max_steer_rate,pid_lat_kp,pid_lat_ki,pid_lat_kd,pid_long_kp,pid_long_ki,pid_long_kd,pid_max_throttle,pid_max_brake
mpc,ground_truth,curvy,3000.0,0.05,0.1,1.0,339.9653978012502,-110.11849975585938,-15.77409839630127,20.261372526942367,1.2191830286132728,0.053979824098818394,-0.003407514614756302,0.053979824098818394,0.003407514614756302,-0.03686780855059624,-0.029948192182928324,1.0,0.0,21.48055555555564,0.0,none,263,257,4.4489617347717285,RoadOption.STRAIGHT,-110.181640625,-5.325516700744629,1.5820054386649856,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
mpc,ground_truth,curvy,3000.0,0.05,0.1,1.0,340.0153978019953,-110.11775970458984,-14.759989738464355,20.30557836465428,1.3499771909013596,0.04186646618785783,0.0014526212165835162,0.04186646618785783,0.0014526212165835162,-0.04283928498625755,-0.005971476435661316,1.0,0.0,21.65555555555564,0.0,none,264,258,4.434795379638672,RoadOption.STRAIGHT,-110.19285583496094,-4.325579643249512,1.5820054386649856,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
mpc,ground_truth,curvy,3000.0,0.05,0.1,1.0,340.06539780274034,-110.11604309082031,-13.741415977478027,20.42167708112826,1.4088784744273823,0.028734187248557027,-0.00037497308148282116,0.028734187248557027,0.00037497308148282116,-0.02691628970205784,0.015922995284199715,0.9660086035728455,0.0,21.83055555555564,0.0,none,265,259,4.416200160980225,RoadOption.STRAIGHT,-110.20406341552734,-3.3256421089172363,1.5820054386649856,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
mpc,ground_truth,curvy,3000.0,0.05,0.1,1.0,340.1153978034854,-110.11392974853516,-12.715432167053223,20.58762266371349,1.4179328918421525,0.015122146382892769,-0.005476790781747898,0.015122146382892769,0.005476790781747898,0.0003786215092986822,0.02729491121135652,0.9116250276565552,0.0,22.00555555555564,0.0,none,266,260,4.390236854553223,RoadOption.STRAIGHT,-110.21527099609375,-2.325705051422119,1.5820054386649856,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
mpc,ground_truth,curvy,3000.0,0.05,0.1,1.0,340.16539780423045,-110.11289978027344,-11.680337905883789,20.777608609526254,0.7779469460293882,0.002491288213612733,-0.009855826562165326,0.002491288213612733,0.009855826562165326,0.025568442419171333,0.02518982090987265,0.0,0.25121498107910156,21.555555555555642,0.5655834657194574,curvature,267,261,4.355193614959717,RoadOption.STRAIGHT,-110.22647857666016,-1.325767993927002,-4.701179202724329,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
mpc,ground_truth,curvy,3000.0,0.05,0.1,1.0,340.2153978049755,-110.11458587646484,-10.636066436767578,20.945146766194526,0.16040878936111724,-0.007526531636404099,-0.010679675445381065,0.007526531636404099,0.010679675445381065,0.038221850991249084,0.012653408572077751,0.0,0.5948005318641663,21.105555555555643,0.7260225270983562,curvature,268,262,4.310974597930908,RoadOption.STRAIGHT,-110.23768615722656,-0.3260882794857025,1.5820054386649856,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
mpc,ground_truth,curvy,3000.0,0.05,0.1,1.0,340.26539780572057,-110.12020874023438,-9.58693790435791,20.983268090123335,-0.32771253456769145,-0.013662278792241772,-0.007207312858081405,0.013662278792241772,0.007207312858081405,0.03463391587138176,-0.003587935119867325,0.0,0.7325369715690613,20.655555555555644,0.7260523743182719,curvature,269,263,4.26186466217041,RoadOption.STRAIGHT,-110.24889373779297,0.6738488078117371,1.5820054386649856,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
mpc,ground_truth,curvy,3000.0,0.05,0.1,1.0,340.3153978064656,-110.12996673583984,-8.541542053222656,20.84057774344925,-0.635022187893604,-0.015628943636480402,-0.0007788414607938776,0.015628943636480402,0.0007788414607938776,0.018097251653671265,-0.016536664217710495,0.0,0.7002662420272827,20.205555555555645,0.726124347778774,curvature,270,264,4.216432094573975,RoadOption.STRAIGHT,-110.26010131835938,1.6737858057022095,1.5820054386649856,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
mpc,ground_truth,curvy,3000.0,0.05,0.1,1.0,340.3653978072107,-110.14300537109375,-7.5070037841796875,20.586009267311795,-0.8304537117561495,-0.014185839362963193,0.006121808397764994,0.014185839362963193,0.006121808397764994,-0.0037042107433080673,-0.021801462396979332,0.0,0.6836866736412048,19.755555555555645,0.7260245542494679,curvature,271,265,4.181807994842529,RoadOption.STRAIGHT,-110.27130889892578,2.673722982406616,1.5820054386649856,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
mpc,ground_truth,curvy,3000.0,0.05,0.1,1.0,340.41539780795574,-110.15775299072266,-6.4874138832092285,20.262245478001322,-0.9566899224456762,-0.010866308998866793,0.0110565127396276,0.010866308998866793,0.0110565127396276,-0.022262929007411003,-0.018558718264102936,0.0,0.6768723726272583,19.305555555555646,0.7260931992655763,curvature,272,266,4.162106990814209,RoadOption.STRAIGHT,-110.28252410888672,3.6736602783203125,1.5820054386649856,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
mpc,ground_truth,curvy,3000.0,0.05,0.1,1.0,340.4653978087008,-110.17254638671875,-5.485489845275879,19.891784473814997,-1.0362289182593507,-0.0073002209240332835,0.012541225047346671,0.0073002209240332835,0.012541225047346671,-0.0311896950006485,-0.008926765993237495,0.0,0.6690772175788879,18.855555555555647,0.7260902582149347,curvature,273,267,4.160071849822998,RoadOption.STRAIGHT,-110.29373168945312,4.67359733581543,1.5820054386649856,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
mpc,ground_truth,curvy,3000.0,0.05,0.1,1.0,340.51539780944586,-110.18618774414062,-4.503039360046387,19.49097772941416,-1.085422173858511,-0.004676246379230649,0.010474212567281427,0.004676246379230649,0.010474212567281427,-0.0285505224019289,0.002639172598719597,0.0,0.6627209782600403,18.405555555555647,0.7260583972622325,curvature,274,268,4.1772685050964355,RoadOption.STRAIGHT,-110.30493927001953,5.673534393310547,1.5820054386649856,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
mpc,ground_truth,curvy,3000.0,0.05,0.1,1.0,340.5653978101909,-110.1981430053711,-3.5411884784698486,19.071808977257948,-1.1162534217023001,-0.0035017090846993434,0.005984122969408201,0.0035017090846993434,0.005984122969408201,-0.018964216113090515,0.009586306288838387,0.0,0.6597434282302856,17.955555555555648,0.726124347778774,curvature,275,269,4.215343475341797,RoadOption.STRAIGHT,-110.31614685058594,6.673471927642822,1.5820054386649856,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
mpc,ground_truth,curvy,3000.0,0.05,0.1,1.0,340.615397810936,-110.20844268798828,-2.6005969047546387,18.642208189753283,-1.1366526341976346,-0.003744354429769961,0.0007354319350252325,0.003744354429769961,0.0007354319350252325,-0.10077902674674988,-0.08181481063365936,0.0,0.6600328683853149,17.50555555555565,0.7260245542494679,curvature,276,270,4.27469539642334,RoadOption.STRAIGHT,-110.32666015625,7.69106388092041,1.571920447091019,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
mpc,ground_truth,curvy,3000.0,0.05,0.1,1.0,340.66539781168103,-110.21229553222656,-1.6818708181381226,18.19628742248599,-1.1407318669303415,-0.010188343591190897,-0.008534366029267826,0.010188343591190897,0.008534366029267826,-0.12418815493583679,-0.023409128189086914,0.0,0.6434667706489563,17.05555555555565,0.7261185878912846,curvature,277,271,4.35599422454834,RoadOption.STRAIGHT,-110.29295349121094,8.800573348999023,1.508946141532515,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
mpc,ground_truth,curvy,3000.0,0.05,0.1,1.0,340.7153978124261,-110.2033462524414,-0.7859132289886475,17.739761921860396,-1.1342063663047455,-0.02918607081638209,-0.025732261400672307,0.02918607081638209,0.025732261400672307,-0.0586460679769516,0.06554208695888519,0.0,0.6273928880691528,16.60555555555565,1.0,heading_error_rate,278,272,4.460277080535889,RoadOption.STRAIGHT,-110.18949890136719,9.905762672424316,1.4459721022901197,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
mpc,ground_truth,curvy,3000.0,0.05,0.1,1.0,340.76539781317115,-110.18443298339844,0.08767837285995483,17.30337412054826,-1.1478185649926083,-0.0578888375005476,-0.04481820482688903,0.0578888375005476,0.04481820482688903,0.031840551644563675,0.09048661962151527,0.0,0.6602993607521057,16.15555555555565,1.0,heading_error_rate,279,273,4.587222099304199,RoadOption.STRAIGHT,-110.0167007446289,11.002251625061035,1.3829980630477245,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
mpc,ground_truth,curvy,3000.0,0.05,0.1,1.0,340.8153978139162,-110.1622314453125,0.9396249055862427,16.871018085601992,-1.1654625300463408,-0.08963704973331071,-0.05720070547326683,0.08963704973331071,0.05720070547326683,0.1101612001657486,0.07832064852118492,0.0,0.6763066053390503,15.705555555555652,0.7840008474850845,curvature,279,274,4.736060619354248,RoadOption.STRAIGHT,-110.0167007446289,11.002251625061035,1.3829980630477245,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
mpc,ground_truth,curvy,3000.0,0.05,0.1,1.0,340.86539781466126,-110.14306640625,1.7697242498397827,16.428470130658187,-0.952933878929553,-0.11810536638835184,-0.05775517561222143,0.11810536638835184,0.05775517561222143,0.1511622667312622,0.04100106656551361,0.0,0.2730587422847748,15.475536251728634,0.7840008474850845,curvature,280,274,3.90716552734375,RoadOption.STRAIGHT,-109.77523040771484,12.085691452026367,1.3200237574892202,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
mpc,ground_truth,curvy,3000.0,0.05,0.1,1.0,340.9153978154063,-110.13250732421875,2.5778427124023438,15.999734348224434,-0.5237709714220102,-0.13772058516346947,-0.045164682084708474,0.13772058516346947,0.045164682084708474,0.14152571558952332,-0.009636551141738892,0.2441382259130478,0.0,15.475963376802424,0.7839820956525765,curvature,281,275,4.09974479675293,RoadOption.STRAIGHT,-109.466064453125,13.151787757873535,1.257049718246825,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
mpc,ground_truth,curvy,3000.0,0.05,0.1,1.0,340.9653978161514,-110.13265228271484,3.366426706314087,15.637790819356175,-0.16216540179142847,-0.18914633955900015,-0.013353622337875404,0.18914633955900015,0.013353622337875404,0.10053254663944244,-0.04099316895008087,0.37995168566703796,0.0,15.475625417564746,0.7839969328874015,curvature,282,276,4.3289875984191895,RoadOption.STRAIGHT,-109.09041595458984,14.196311950683594,1.1940755458463754,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
mpc,ground_truth,curvy,3000.0,0.05,0.1,1.0,341.01539781689644,-110.1429672241211,4.139429092407227,15.357618104443732,-0.3319926868789853,-0.4378083393954748,0.07395505136511904,0.4378083393954748,0.07395505136511904,0.08907867223024368,-0.011453874409198761,0.0,0.3598301112651825,15.025625417564747,1.0,lateral_error_rate,282,277,4.663557052612305,RoadOption.STRAIGHT,-109.09041595458984,14.196311950683594,1.1940755458463754,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
mpc,ground_truth,curvy,3000.0,0.05,0.1,1.0,341.0653978176415,-110.16414642333984,4.899582386016846,15.105841981221948,-0.5302165636572003,-0.36968398537831754,0.09755944705481845,0.36968398537831754,0.09755944705481845,-0.048117391765117645,-0.13719606399536133,0.0,0.5131054520606995,14.575625417564748,1.0,heading_error_rate,283,277,3.9031176567077637,RoadOption.STRAIGHT,-108.64977264404297,15.215127944946289,1.1311013734459257,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
mpc,ground_truth,curvy,3000.0,0.05,0.1,1.0,341.11539781838655,-110.1895980834961,5.645698070526123,14.804010527049655,-0.6783851094849069,-0.530281027333774,0.17570924345292083,0.530281027333774,0.17570924345292083,-0.13057748973369598,-0.08246009796857834,0.0,0.5422793626785278,14.125625417564748,1.0,lateral_error_rate,284,278,4.260065078735352,RoadOption.STRAIGHT,-108.14588928222656,16.204193115234375,1.0681272010454759,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
mpc,ground_truth,curvy,3000.0,0.05,0.1,1.0,341.1653978191316,-110.20983123779297,6.375225067138672,14.452303430655567,-0.7766780130908177,-0.6741140428714834,0.23860165680790502,0.6741140428714834,0.23860165680790502,-0.17519831657409668,-0.044620826840400696,0.0,0.5417926907539368,13.67562541756475,1.0,lateral_error_rate,284,279,4.63105583190918,RoadOption.STRAIGHT,-108.14588928222656,16.204193115234375,1.0681272010454759,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
mpc,ground_truth,curvy,3000.0,0.05,0.1,1.0,341.21539781987667,-110.21939849853516,7.086301803588867,14.074942213586969,-0.22431679602221877,-0.5319595836140418,0.22378196428994102,0.5319595836140418,0.22378196428994102,-0.2795908451080322,-0.10439252853393555,0.5702968239784241,0.0,13.85062541756475,0.7840208635860229,curvature,285,279,3.9211931228637695,RoadOption.STRAIGHT,-107.58075714111328,17.159584045410156,1.0051531618030807,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
mpc,ground_truth,curvy,3000.0,0.05,0.1,1.0,341.26539782062173,-110.21251678466797,7.778177738189697,13.699729377490113,-0.29910395992536287,-0.6453115324177323,0.25898016546919145,0.6453115324177323,0.25898016546919145,-0.27429917454719543,0.005291670560836792,0.0,0.22730274498462677,13.40062541756475,1.0,lateral_error_rate,286,280,4.329653263092041,RoadOption.STRAIGHT,-106.95663452148438,18.0775203704834,0.9421789894026311,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
mpc,ground_truth,curvy,3000.0,0.05,0.1,1.0,341.3153978213668,-110.1834945678711,8.452062606811523,13.369493418973656,-0.4188680014089048,-0.7680423503275621,0.2830470190821832,0.7680423503275621,0.2830470190821832,-0.20847851037979126,0.06582066416740417,0.0,0.35334333777427673,12.950625417564751,1.0,lateral_error_rate,286,281,4.754169464111328,RoadOption.STRAIGHT,-106.95663452148438,18.0775203704834,0.9421789894026311,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
mpc,ground_truth,curvy,3000.0,0.05,0.1,1.0,341.36539782211185,-110.1335220336914,9.108794212341309,13.05759357919558,0.0680318383691727,-0.6128919542164263,0.2405055506712026,0.6128919542164263,0.2405055506712026,-0.23826618492603302,-0.02978767454624176,0.6668273210525513,0.0,13.125625417564752,0.7839969328874015,curvature,287,281,4.097719192504883,RoadOption.STRAIGHT,-106.27597045898438,18.95435905456543,0.8792048170021813,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
mpc,ground_truth,curvy,3000.0,0.05,0.1,1.0,341.4153978228569,-110.0611801147461,9.747640609741211,12.754102985755193,-0.07847756819043994,-0.7338566339278568,0.2595412935108712,0.7338566339278568,0.2595412935108712,-0.17975212633609772,0.0585140585899353,0.0,0.18120859563350677,12.675625417564753,1.0,lateral_error_rate,288,282,4.5533576011657715,RoadOption.STRAIGHT,-105.52950286865234,19.79530906677246,0.8079476809793672,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
mpc,ground_truth,curvy,3000.0,0.05,0.1,1.0,341.46539782360196,-109.96744537353516,10.37073802947998,12.508548844653044,-0.2829234270882903,-0.86974199772277,0.28034670689489705,0.86974199772277,0.28034670689489705,-0.07755119353532791,0.1022009328007698,0.0,0.37354132533073425,12.225625417564753,1.0,lateral_error_rate,288,283,5.0203962326049805,RoadOption.STRAIGHT,-105.52950286865234,19.79530906677246,0.8079476809793672,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
mpc,ground_truth,curvy,3000.0,0.05,0.1,1.0,341.515397824347,-109.85945129394531,10.97903823852539,12.25589336150267,0.14473205606208417,-0.7085326802039655,0.2468225687768708,0.7085326802039655,0.2468225687768708,-0.13526776432991028,-0.05771657079458237,0.6416471004486084,0.0,12.400625417564754,0.7839803492786181,curvature,289,283,4.405426502227783,RoadOption.STRAIGHT,-104.71683502197266,20.58351707458496,0.7322957965257043,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
mpc,ground_truth,curvy,3000.0,0.05,0.1,1.0,341.5653978250921,-109.73762512207031,11.57131576538086,11.995501756585181,-0.044876339020426315,-0.8371259622574159,0.2819280919501863,0.8371259622574159,0.2819280919501863,-0.09980616718530655,0.03546159714460373,0.0,0.21285869181156158,11.950625417564755,1.0,lateral_error_rate,289,284,4.898691654205322,RoadOption.STRAIGHT,-104.71683502197266,20.58351707458496,0.7322957965257043,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
mpc,ground_truth,curvy,3000.0,0.05,0.1,1.0,341.61539782583714,-109.60099029541016,12.148801803588867,11.781975378156298,0.3436500394084572,-0.6786457744088139,0.2570652194873704,0.6786457744088139,0.2570652194873704,-0.19349975883960724,-0.09369359165430069,0.7141910791397095,0.0,12.125625417564756,0.7840208635860229,curvature,290,284,4.3085408210754395,RoadOption.STRAIGHT,-103.84691619873047,21.30805015563965,0.6566441783881504,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
mpc,ground_truth,curvy,3000.0,0.05,0.1,1.0,341.6653978265822,-109.44908142089844,12.710058212280273,11.536802379855096,0.13882303770965976,-0.8074413532273679,0.29443403011308966,0.8074413532273679,0.29443403011308966,-0.16950401663780212,0.023995742201805115,0.0,0.12065966427326202,11.675625417564756,1.0,lateral_error_rate,290,285,4.825859546661377,RoadOption.STRAIGHT,-103.84691619873047,21.30805015563965,0.6566441783881504,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
mpc,ground_truth,curvy,3000.0,0.05,0.1,1.0,341.71539782732725,-109.28034210205078,13.254817008972168,11.327395357597942,0.5232300599668154,-0.6579301880644051,0.26548000958369355,0.6579301880644051,0.26548000958369355,-0.244918555021286,-0.07541453838348389,0.8173270225524902,0.0,11.850625417564757,0.7839949766471602,curvature,291,285,4.258615016937256,RoadOption.STRAIGHT,-102.92473602294922,21.964759826660156,0.5809925602505965,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
mpc,ground_truth,curvy,3000.0,0.05,0.1,1.0,341.7653978280723,-109.09490203857422,13.781726837158203,11.085900272039607,0.3147251455251503,-0.7965233069746076,0.2956686715944503,0.7965233069746076,0.2956686715944503,-0.18284393846988678,0.06207461655139923,0.0,0.01911289617419243,11.400625417564758,1.0,lateral_error_rate,291,286,4.7985453605651855,RoadOption.STRAIGHT,-102.92473602294922,21.964759826660156,0.5809925602505965,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
mpc,ground_truth,curvy,3000.0,0.05,0.1,1.0,341.81539782881737,-108.89388275146484,14.292131423950195,10.912117508939708,0.6635079086250499,-0.6589843528667017,0.2611482449126248,0.6589843528667017,0.2611482449126248,-0.2235124707221985,-0.04066853225231171,0.8592337369918823,0.0,11.575625417564758,0.7839969328874015,curvature,292,286,4.25230598449707,RoadOption.STRAIGHT,-101.95555114746094,22.549898147583008,0.5053406757969336,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
mpc,ground_truth,curvy,3000.0,0.05,0.1,1.0,341.8653978295624,-108.67826080322266,14.785627365112305,10.698399472989804,0.4272259445749551,-0.8083453947632411,0.2888259454896005,0.8083453947632411,0.2888259454896005,-0.13349755108356476,0.09001491963863373,0.015600491315126419,0.0,11.125625417564759,1.0,lateral_error_rate,292,287,4.811374664306641,RoadOption.STRAIGHT,-101.95555114746094,22.549898147583008,0.5053406757969336,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
mpc,ground_truth,curvy,3000.0,0.05,0.1,1.0,341.9153978303075,-108.45132446289062,15.264883995056152,10.558514270544139,0.742111147020621,-0.6774864826875373,0.2564126118622463,0.6774864826875373,0.2564126118622463,-0.1700384020805359,-0.03654085099697113,0.8663032650947571,0.0,11.30062541756476,0.7839995552641081,curvature,293,287,4.283035755157471,RoadOption.STRAIGHT,-100.94491577148438,23.060110092163086,0.4296890576593797,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
